Order ID,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
WOWID1249,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,8399.976,4,0.4,1119.9968
WOWID1250,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.294,1,0.7,-4.196
WOWID1251,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID1252,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,122.382,3,0.4,-24.4764
WOWID1253,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,23.52,5,0.2,8.526
WOWID1254,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,180.96,5,0.2,13.572
WOWID1255,Standard Class,Consumer,Plano,Texas,Central,Furniture,Tables,974.988,4,0.3,-97.4988
WOWID1256,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,7.104,6,0.2,2.4864
WOWID1257,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,3.44,2,0.2,0.559
WOWID1258,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Labels,100.24,10,0.2,33.831
WOWID1259,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Bookcases,61.96,4,0.5,-53.2856
WOWID1260,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,103.936,4,0.2,16.8896
WOWID1261,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Art,5.304,3,0.2,0.4641
WOWID1262,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,10.08,2,0.2,3.276
WOWID1263,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,59.994,1,0.4,-12.9987
WOWID1264,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.715,5,0.7,-4.7625
WOWID1265,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.42,5,0.7,-7.85
WOWID1266,Standard Class,Home Office,El Paso,Texas,Central,Office Supplies,Labels,6.936,3,0.2,2.3409
WOWID1267,Standard Class,Home Office,El Paso,Texas,Central,Office Supplies,Binders,4.428,3,0.8,-6.8634
WOWID1268,First Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,73.68,6,0,34.6296
WOWID1269,First Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,139.92,2,0,23.7864
WOWID1270,First Class,Consumer,Seattle,Washington,West,Technology,Phones,107.88,3,0.2,10.788
WOWID1271,First Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,33.29,1,0,7.9896
WOWID1272,Standard Class,Home Office,Elmhurst,Illinois,Central,Furniture,Chairs,634.116,6,0.3,-172.1172
WOWID1273,Standard Class,Home Office,Elmhurst,Illinois,Central,Office Supplies,Paper,17.472,3,0.2,5.6784
WOWID1274,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Appliances,33.62,5,0.8,-90.774
WOWID1275,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,2.688,2,0.2,1.008
WOWID1276,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,317.058,3,0.3,-18.1176
WOWID1277,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Envelopes,149.352,3,0.2,50.4063
WOWID1278,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,227.976,3,0.2,28.497
WOWID1279,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,11.96,2,0,5.8604
WOWID1280,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,1007.944,7,0.2,75.5958
WOWID1281,Standard Class,Corporate,Edmonds,Washington,West,Technology,Accessories,179.97,3,0,86.3856
WOWID1282,Standard Class,Consumer,Texas City,Texas,Central,Furniture,Tables,102.438,1,0.3,-13.1706
WOWID1283,Standard Class,Consumer,Texas City,Texas,Central,Furniture,Chairs,199.304,4,0.3,-8.5416
WOWID1284,Standard Class,Consumer,Bellevue,Washington,West,Office Supplies,Paper,12.96,2,0,6.2208
WOWID1285,Standard Class,Consumer,Seattle,Washington,West,Furniture,Chairs,698.352,3,0.2,52.3764
WOWID1286,Standard Class,Consumer,Seattle,Washington,West,Furniture,Tables,1747.25,5,0,629.01
WOWID1287,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Binders,42.616,7,0.8,-68.1856
WOWID1288,First Class,Corporate,Arlington,Texas,Central,Technology,Copiers,319.984,2,0.2,107.9946
WOWID1289,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Fasteners,45.92,5,0.2,15.498
WOWID1290,First Class,Corporate,Arlington,Texas,Central,Furniture,Furnishings,21.184,2,0.6,-11.6512
WOWID1291,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Paper,20.736,4,0.2,7.2576
WOWID1292,First Class,Corporate,Arlington,Texas,Central,Furniture,Chairs,213.43,5,0.3,-39.637
WOWID1293,Standard Class,Consumer,Bloomington,Illinois,Central,Office Supplies,Storage,180.016,1,0.2,-15.7514
WOWID1294,Standard Class,Consumer,Bloomington,Illinois,Central,Furniture,Furnishings,41.552,2,0.6,-19.7372
WOWID1295,Standard Class,Consumer,Bloomington,Illinois,Central,Office Supplies,Art,13.12,5,0.2,1.476
WOWID1296,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Art,12.16,5,0.2,2.128
WOWID1297,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,10.47,3,0,4.8162
WOWID1298,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Labels,11.07,3,0,5.2029
WOWID1299,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,20.704,4,0.2,7.764
WOWID1300,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,102.624,3,0.2,7.6968
WOWID1301,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,359.772,2,0.3,-5.1396
WOWID1302,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,13.392,3,0.2,3.1806
WOWID1303,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,29.24,5,0.2,9.8685
WOWID1304,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,35.168,2,0.2,-8.3524
WOWID1305,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Machines,1362.9,3,0.3,-19.47
WOWID1306,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,317.058,3,0.3,-18.1176
WOWID1307,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,15.76,2,0.2,3.546
WOWID1308,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,14.56,5,0.6,-6.188
WOWID1309,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,93.456,3,0.2,-17.523
WOWID1310,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,21.488,2,0.2,1.6116
WOWID1311,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,239.976,3,0.2,26.9973
WOWID1312,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,34.504,2,0.6,-15.5268
WOWID1313,Standard Class,Corporate,Everett,Washington,West,Office Supplies,Binders,3.856,1,0.2,1.3978
WOWID1314,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,98.376,3,0.2,35.6613
WOWID1315,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,22.38,3,0.6,-7.833
WOWID1316,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.882,2,0.7,-2.588
WOWID1317,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,12.585,1,0.7,-18.0385
WOWID1318,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,113.372,2,0.3,-29.1528
WOWID1319,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,4,0.7,-12.208
WOWID1320,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,127.936,8,0.2,4.7976
WOWID1321,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,241.17,2,0.7,-168.819
WOWID1322,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,6.24,3,0,2.6208
WOWID1323,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,17.9,5,0,8.95
WOWID1324,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,3266.376,3,0.2,1061.5722
WOWID1325,Standard Class,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,1.68,5,0.8,-2.688
WOWID1326,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,7.968,3,0.6,-2.3904
WOWID1327,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Chairs,113.372,2,0.3,-3.2392
WOWID1328,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,2.96,2,0.6,-1.406
WOWID1329,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,8.016,3,0.2,1.002
WOWID1330,First Class,Consumer,Frankfort,Illinois,Central,Office Supplies,Paper,76.864,2,0.2,26.9024
WOWID1331,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID1332,First Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,4.98,1,0,2.3406
WOWID1333,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,16,4,0.2,5.6
WOWID1334,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,5.588,2,0.8,-15.0876
WOWID1335,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,235.92,5,0.2,-44.235
WOWID1336,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,1001.584,2,0.2,125.198
WOWID1337,Standard Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,115.96,2,0,25.5112
WOWID1338,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,132.16,1,0.2,9.912
WOWID1339,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,17.904,6,0.8,-31.332
WOWID1340,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,124.032,4,0.2,44.9616
WOWID1341,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,24.588,2,0.7,-18.0312
WOWID1342,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,13.494,1,0.4,-2.249
WOWID1343,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,23.988,2,0.4,-13.993
WOWID1344,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.984,2,0.2,1.1994
WOWID1345,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,41.584,2,0.2,4.6782
WOWID1346,First Class,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,84.272,2,0.6,-75.8448
WOWID1347,Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,479.72,4,0,52.7692
WOWID1348,Standard Class,Consumer,Aurora,Illinois,Central,Office Supplies,Storage,221.024,2,0.2,-55.256
WOWID1349,Standard Class,Consumer,Aurora,Illinois,Central,Furniture,Chairs,128.058,3,0.3,-23.7822
WOWID1350,Standard Class,Corporate,Dallas,Texas,Central,Technology,Machines,479.988,2,0.4,55.9986
WOWID1351,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,31.744,2,0.2,8.3328
WOWID1352,First Class,Consumer,Abilene,Texas,Central,Office Supplies,Appliances,1.392,2,0.8,-3.7584
WOWID1353,Standard Class,Home Office,Normal,Illinois,Central,Furniture,Chairs,366.744,4,0.3,-110.0232
WOWID1354,Standard Class,Corporate,Port Arthur,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144
WOWID1355,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,8.544,2,0.6,-7.476
WOWID1356,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,599.97,5,0.4,69.9965
WOWID1357,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,198.744,4,0.3,-14.196
WOWID1358,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,9.184,2,0.2,1.148
WOWID1359,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,9.248,2,0.2,3.3524
WOWID1360,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,1.964,2,0.8,-3.2406
WOWID1361,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,82.656,9,0.2,30.996
WOWID1362,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Art,4.448,2,0.2,0.3336
WOWID1363,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144
WOWID1364,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Art,175.92,5,0.2,15.393
WOWID1365,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Binders,4.752,4,0.8,-8.316
WOWID1366,Standard Class,Consumer,Mcallen,Texas,Central,Office Supplies,Supplies,13.344,2,0.2,1.0008
WOWID1367,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Envelopes,54.9,5,0,26.901
WOWID1368,First Class,Corporate,Chester,Pennsylvania,East,Office Supplies,Binders,8.595,5,0.7,-6.303
WOWID1369,First Class,Corporate,Chester,Pennsylvania,East,Office Supplies,Supplies,190.896,2,0.2,-42.9516
WOWID1370,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.57,3,0.7,-5.037
WOWID1371,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,13.904,2,0.2,4.5188
WOWID1372,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,41.86,7,0,18.837
WOWID1373,Standard Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,141.96,2,0,41.1684
WOWID1374,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,776.85,5,0.4,-181.265
WOWID1375,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,12.294,1,0.7,-8.6058
WOWID1376,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,0.4,-46.4292
WOWID1377,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,43.28,1,0.2,3.246
WOWID1378,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,971.88,3,0.2,109.3365
WOWID1379,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,53.088,7,0.8,-108.8304
WOWID1380,Standard Class,Corporate,Houston,Texas,Central,Technology,Accessories,143.96,5,0.2,1.7995
WOWID1381,Standard Class,Corporate,Houston,Texas,Central,Technology,Copiers,2399.96,5,0.2,569.9905
WOWID1382,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,74.352,3,0.2,23.235
WOWID1383,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Appliances,87.168,8,0.8,-226.6368
WOWID1384,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,32.232,3,0.2,2.4174
WOWID1385,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.202,2,0.7,-1.5414
WOWID1386,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,9.396,3,0.7,-7.5168
WOWID1387,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Supplies,5.552,2,0.2,-1.041
WOWID1388,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Art,8.016,3,0.2,1.002
WOWID1389,Standard Class,Home Office,Houston,Texas,Central,Furniture,Chairs,74.592,4,0.3,-2.1312
WOWID1390,Standard Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,16.784,2,0.6,-22.2388
WOWID1391,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Appliances,38.864,4,0.8,-99.1032
WOWID1392,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,19.54,2,0,7.2298
WOWID1393,Standard Class,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,8.736,3,0.6,-4.8048
WOWID1394,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,30.18,3,0,13.8828
WOWID1395,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,51.648,12,0.2,18.7224
WOWID1396,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,11.232,3,0.2,3.9312
WOWID1397,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,274.491,3,0.7,-228.7425
WOWID1398,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,40.68,3,0.2,-7.119
WOWID1399,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,123.92,5,0.2,38.725
WOWID1400,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,1319.8,5,0.2,214.4675
WOWID1401,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,32.7,5,0.4,-6.54
WOWID1402,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,31.68,4,0.2,11.088
WOWID1403,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,3.036,3,0.8,-5.0094
WOWID1404,Standard Class,Corporate,Houston,Texas,Central,Technology,Machines,559.71,3,0.4,-121.2705
WOWID1405,Standard Class,Consumer,Bellevue,Washington,West,Furniture,Furnishings,20.24,1,0,7.8936
WOWID1406,First Class,Consumer,Houston,Texas,Central,Office Supplies,Art,37.84,2,0.2,2.838
WOWID1407,First Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,5.472,6,0.2,1.8468
WOWID1408,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Tables,292.1,4,0.5,-175.26
WOWID1409,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Furnishings,8.544,2,0.6,-7.476
WOWID1410,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Bookcases,424.116,6,0.3,-30.294
WOWID1411,First Class,Consumer,Des Plaines,Illinois,Central,Office Supplies,Binders,2.892,3,0.8,-4.9164
WOWID1412,First Class,Consumer,Des Plaines,Illinois,Central,Office Supplies,Storage,381.72,5,0.2,-66.801
WOWID1413,Standard Class,Consumer,Plano,Texas,Central,Furniture,Tables,890.841,3,0.3,-152.7156
WOWID1414,Standard Class,Home Office,Park Ridge,Illinois,Central,Technology,Phones,286.4,1,0.2,25.06
WOWID1415,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,8.904,3,0.2,3.339
WOWID1416,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Accessories,100.8,2,0.2,21.42
WOWID1417,Standard Class,Consumer,Pasco,Washington,West,Office Supplies,Appliances,400.8,5,0,112.224
WOWID1418,Standard Class,Consumer,Pasco,Washington,West,Office Supplies,Binders,28.792,1,0.2,10.0772
WOWID1419,First Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,22.752,6,0.6,-8.532
WOWID1420,Standard Class,Corporate,Lancaster,Pennsylvania,East,Technology,Phones,61.542,1,0.4,-13.3341
WOWID1421,Standard Class,Corporate,Lancaster,Pennsylvania,East,Office Supplies,Binders,81.438,7,0.7,-65.1504
WOWID1422,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,176.772,3,0.8,-459.6072
WOWID1423,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,16.52,5,0.2,5.369
WOWID1424,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,340.182,3,0.4,-73.7061
WOWID1425,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,12.672,8,0.2,2.6928
WOWID1426,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.888,2,0.7,-5.0512
WOWID1427,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,32.544,2,0.2,-7.7292
WOWID1428,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,347.802,7,0.3,-24.843
WOWID1429,First Class,Corporate,Bloomington,Illinois,Central,Office Supplies,Art,54.336,4,0.2,5.4336
WOWID1430,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,92.52,6,0,24.9804
WOWID1431,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,43.13,1,0,14.6642
WOWID1432,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,30.87,7,0,14.2002
WOWID1433,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,11.52,5,0.2,4.176
WOWID1434,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,195.104,4,0.2,21.9492
WOWID1435,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,36.672,3,0.2,6.4176
WOWID1436,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,21.36,5,0.2,7.209
WOWID1437,First Class,Corporate,Brownsville,Texas,Central,Office Supplies,Paper,10.688,2,0.2,3.7408
